Disease,description,workout,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Diet_1,Diet_2,Diet_3,Diet_4,Medication_1,Medication_2,Medication_3,Medication_4,Precaution_1,Precaution_2,Precaution_3,Precaution_4
AIDS,AIDS (Acquired Immunodeficiency Syndrome) is a disease caused by HIV that weakens the immune system.,Follow a balanced and nutritious diet, patches_in_throat, high_fever, extra_marital_contacts,,Balanced Diet,Protein-rich foods,Fruits and vegetables,Whole grains,Antiretroviral drugs,Protease inhibitors,Integrase inhibitors,Entry inhibitors,avoid open cuts,wear ppe if possible,consult doctor,follow up
AIDS,AIDS (Acquired Immunodeficiency Syndrome) is a disease caused by HIV that weakens the immune system.,Follow a balanced and nutritious diet, muscle_wasting, high_fever, extra_marital_contacts,,Balanced Diet,Protein-rich foods,Fruits and vegetables,Whole grains,Antiretroviral drugs,Protease inhibitors,Integrase inhibitors,Entry inhibitors,avoid open cuts,wear ppe if possible,consult doctor,follow up
AIDS,AIDS (Acquired Immunodeficiency Syndrome) is a disease caused by HIV that weakens the immune system.,Follow a balanced and nutritious diet, muscle_wasting, patches_in_throat, extra_marital_contacts,,Balanced Diet,Protein-rich foods,Fruits and vegetables,Whole grains,Antiretroviral drugs,Protease inhibitors,Integrase inhibitors,Entry inhibitors,avoid open cuts,wear ppe if possible,consult doctor,follow up
AIDS,AIDS (Acquired Immunodeficiency Syndrome) is a disease caused by HIV that weakens the immune system.,Follow a balanced and nutritious diet, muscle_wasting, patches_in_throat, high_fever,,Balanced Diet,Protein-rich foods,Fruits and vegetables,Whole grains,Antiretroviral drugs,Protease inhibitors,Integrase inhibitors,Entry inhibitors,avoid open cuts,wear ppe if possible,consult doctor,follow up
AIDS,AIDS (Acquired Immunodeficiency Syndrome) is a disease caused by HIV that weakens the immune system.,Follow a balanced and nutritious diet, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts,Balanced Diet,Protein-rich foods,Fruits and vegetables,Whole grains,Antiretroviral drugs,Protease inhibitors,Integrase inhibitors,Entry inhibitors,avoid open cuts,wear ppe if possible,consult doctor,follow up
AIDS,AIDS (Acquired Immunodeficiency Syndrome) is a disease caused by HIV that weakens the immune system.,Follow a balanced and nutritious diet, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts,Balanced Diet,Protein-rich foods,Fruits and vegetables,Whole grains,Antiretroviral drugs,Protease inhibitors,Integrase inhibitors,Entry inhibitors,avoid open cuts,wear ppe if possible,consult doctor,follow up
AIDS,AIDS (Acquired Immunodeficiency Syndrome) is a disease caused by HIV that weakens the immune system.,Follow a balanced and nutritious diet, patches_in_throat, high_fever, extra_marital_contacts,,Balanced Diet,Protein-rich foods,Fruits and vegetables,Whole grains,Antiretroviral drugs,Protease inhibitors,Integrase inhibitors,Entry inhibitors,avoid open cuts,wear ppe if possible,consult doctor,follow up
AIDS,AIDS (Acquired Immunodeficiency Syndrome) is a disease caused by HIV that weakens the immune system.,Follow a balanced and nutritious diet, muscle_wasting, high_fever, extra_marital_contacts,,Balanced Diet,Protein-rich foods,Fruits and vegetables,Whole grains,Antiretroviral drugs,Protease inhibitors,Integrase inhibitors,Entry inhibitors,avoid open cuts,wear ppe if possible,consult doctor,follow up
AIDS,AIDS (Acquired Immunodeficiency Syndrome) is a disease caused by HIV that weakens the immune system.,Follow a balanced and nutritious diet, muscle_wasting, patches_in_throat, high_fever,,Balanced Diet,Protein-rich foods,Fruits and vegetables,Whole grains,Antiretroviral drugs,Protease inhibitors,Integrase inhibitors,Entry inhibitors,avoid open cuts,wear ppe if possible,consult doctor,follow up
Diabetes ,,, fatigue, weight_loss, restlessness, lethargy,,,,,,,,,have balanced diet,exercise,consult doctor,follow up
Diabetes ,,, fatigue, weight_loss, restlessness, lethargy,,,,,,,,,have balanced diet,exercise,consult doctor,follow up
Diabetes ,,, weight_loss, restlessness, lethargy, irregular_sugar_level,,,,,,,,,have balanced diet,exercise,consult doctor,follow up
Diabetes ,,, fatigue, restlessness, lethargy, irregular_sugar_level,,,,,,,,,have balanced diet,exercise,consult doctor,follow up
Diabetes ,,, fatigue, weight_loss, lethargy, irregular_sugar_level,,,,,,,,,have balanced diet,exercise,consult doctor,follow up
Diabetes ,,, fatigue, weight_loss, restlessness, irregular_sugar_level,,,,,,,,,have balanced diet,exercise,consult doctor,follow up
Diabetes ,,, fatigue, weight_loss, restlessness, lethargy,,,,,,,,,have balanced diet,exercise,consult doctor,follow up
Diabetes ,,, fatigue, weight_loss, restlessness, lethargy,,,,,,,,,have balanced diet,exercise,consult doctor,follow up
Diabetes ,,, fatigue, weight_loss, restlessness, lethargy,,,,,,,,,have balanced diet,exercise,consult doctor,follow up
Diabetes ,,, fatigue, weight_loss, restlessness, lethargy,,,,,,,,,have balanced diet,exercise,consult doctor,follow up
Gastroenteritis,"Gastroenteritis is an inflammation of the stomach and intestines, typically caused by a virus or bacteria.",Stay hydrated, vomiting, sunken_eyes, dehydration, diarrhoea,Bland Diet,Bananas,Rice,Applesauce,Antibiotics,Antiemetic drugs,Antidiarrheal drugs,IV fluids,stop eating solid food for while,try taking small sips of water,rest,ease back into eating
Gastroenteritis,"Gastroenteritis is an inflammation of the stomach and intestines, typically caused by a virus or bacteria.",Stay hydrated, vomiting, sunken_eyes, dehydration, diarrhoea,Bland Diet,Bananas,Rice,Applesauce,Antibiotics,Antiemetic drugs,Antidiarrheal drugs,IV fluids,stop eating solid food for while,try taking small sips of water,rest,ease back into eating
Gastroenteritis,"Gastroenteritis is an inflammation of the stomach and intestines, typically caused by a virus or bacteria.",Stay hydrated, sunken_eyes, dehydration, diarrhoea,,Bland Diet,Bananas,Rice,Applesauce,Antibiotics,Antiemetic drugs,Antidiarrheal drugs,IV fluids,stop eating solid food for while,try taking small sips of water,rest,ease back into eating
Gastroenteritis,"Gastroenteritis is an inflammation of the stomach and intestines, typically caused by a virus or bacteria.",Stay hydrated, vomiting, dehydration, diarrhoea,,Bland Diet,Bananas,Rice,Applesauce,Antibiotics,Antiemetic drugs,Antidiarrheal drugs,IV fluids,stop eating solid food for while,try taking small sips of water,rest,ease back into eating
Gastroenteritis,"Gastroenteritis is an inflammation of the stomach and intestines, typically caused by a virus or bacteria.",Stay hydrated, vomiting, sunken_eyes, diarrhoea,,Bland Diet,Bananas,Rice,Applesauce,Antibiotics,Antiemetic drugs,Antidiarrheal drugs,IV fluids,stop eating solid food for while,try taking small sips of water,rest,ease back into eating
Gastroenteritis,"Gastroenteritis is an inflammation of the stomach and intestines, typically caused by a virus or bacteria.",Stay hydrated, vomiting, sunken_eyes, dehydration,,Bland Diet,Bananas,Rice,Applesauce,Antibiotics,Antiemetic drugs,Antidiarrheal drugs,IV fluids,stop eating solid food for while,try taking small sips of water,rest,ease back into eating
Gastroenteritis,"Gastroenteritis is an inflammation of the stomach and intestines, typically caused by a virus or bacteria.",Stay hydrated, vomiting, sunken_eyes, dehydration, diarrhoea,Bland Diet,Bananas,Rice,Applesauce,Antibiotics,Antiemetic drugs,Antidiarrheal drugs,IV fluids,stop eating solid food for while,try taking small sips of water,rest,ease back into eating
Gastroenteritis,"Gastroenteritis is an inflammation of the stomach and intestines, typically caused by a virus or bacteria.",Stay hydrated, sunken_eyes, dehydration, diarrhoea,,Bland Diet,Bananas,Rice,Applesauce,Antibiotics,Antiemetic drugs,Antidiarrheal drugs,IV fluids,stop eating solid food for while,try taking small sips of water,rest,ease back into eating
Gastroenteritis,"Gastroenteritis is an inflammation of the stomach and intestines, typically caused by a virus or bacteria.",Stay hydrated, vomiting, dehydration, diarrhoea,,Bland Diet,Bananas,Rice,Applesauce,Antibiotics,Antiemetic drugs,Antidiarrheal drugs,IV fluids,stop eating solid food for while,try taking small sips of water,rest,ease back into eating
Gastroenteritis,"Gastroenteritis is an inflammation of the stomach and intestines, typically caused by a virus or bacteria.",Stay hydrated, vomiting, sunken_eyes, diarrhoea,,Bland Diet,Bananas,Rice,Applesauce,Antibiotics,Antiemetic drugs,Antidiarrheal drugs,IV fluids,stop eating solid food for while,try taking small sips of water,rest,ease back into eating
Bronchial Asthma,Bronchial Asthma is a respiratory condition characterized by inflammation of the airways.,Include anti-inflammatory foods, fatigue, cough, high_fever, breathlessness,Anti-Inflammatory Diet,Omega-3-rich foods,Fruits and vegetables,Whole grains,Bronchodilators,Inhaled corticosteroids,Leukotriene modifiers,Mast cell stabilizers,switch to loose cloothing,take deep breaths,get away from trigger,seek help
Bronchial Asthma,Bronchial Asthma is a respiratory condition characterized by inflammation of the airways.,Include anti-inflammatory foods, cough, high_fever, breathlessness, family_history,Anti-Inflammatory Diet,Omega-3-rich foods,Fruits and vegetables,Whole grains,Bronchodilators,Inhaled corticosteroids,Leukotriene modifiers,Mast cell stabilizers,switch to loose cloothing,take deep breaths,get away from trigger,seek help
Bronchial Asthma,Bronchial Asthma is a respiratory condition characterized by inflammation of the airways.,Include anti-inflammatory foods, fatigue, high_fever, breathlessness, family_history,Anti-Inflammatory Diet,Omega-3-rich foods,Fruits and vegetables,Whole grains,Bronchodilators,Inhaled corticosteroids,Leukotriene modifiers,Mast cell stabilizers,switch to loose cloothing,take deep breaths,get away from trigger,seek help
Bronchial Asthma,Bronchial Asthma is a respiratory condition characterized by inflammation of the airways.,Include anti-inflammatory foods, fatigue, cough, breathlessness, family_history,Anti-Inflammatory Diet,Omega-3-rich foods,Fruits and vegetables,Whole grains,Bronchodilators,Inhaled corticosteroids,Leukotriene modifiers,Mast cell stabilizers,switch to loose cloothing,take deep breaths,get away from trigger,seek help
Bronchial Asthma,Bronchial Asthma is a respiratory condition characterized by inflammation of the airways.,Include anti-inflammatory foods, fatigue, cough, high_fever, family_history,Anti-Inflammatory Diet,Omega-3-rich foods,Fruits and vegetables,Whole grains,Bronchodilators,Inhaled corticosteroids,Leukotriene modifiers,Mast cell stabilizers,switch to loose cloothing,take deep breaths,get away from trigger,seek help
Bronchial Asthma,Bronchial Asthma is a respiratory condition characterized by inflammation of the airways.,Include anti-inflammatory foods, fatigue, cough, high_fever, breathlessness,Anti-Inflammatory Diet,Omega-3-rich foods,Fruits and vegetables,Whole grains,Bronchodilators,Inhaled corticosteroids,Leukotriene modifiers,Mast cell stabilizers,switch to loose cloothing,take deep breaths,get away from trigger,seek help
Bronchial Asthma,Bronchial Asthma is a respiratory condition characterized by inflammation of the airways.,Include anti-inflammatory foods, fatigue, cough, high_fever, breathlessness,Anti-Inflammatory Diet,Omega-3-rich foods,Fruits and vegetables,Whole grains,Bronchodilators,Inhaled corticosteroids,Leukotriene modifiers,Mast cell stabilizers,switch to loose cloothing,take deep breaths,get away from trigger,seek help
Bronchial Asthma,Bronchial Asthma is a respiratory condition characterized by inflammation of the airways.,Include anti-inflammatory foods, fatigue, cough, high_fever, breathlessness,Anti-Inflammatory Diet,Omega-3-rich foods,Fruits and vegetables,Whole grains,Bronchodilators,Inhaled corticosteroids,Leukotriene modifiers,Mast cell stabilizers,switch to loose cloothing,take deep breaths,get away from trigger,seek help
Bronchial Asthma,Bronchial Asthma is a respiratory condition characterized by inflammation of the airways.,Include anti-inflammatory foods, cough, high_fever, breathlessness, family_history,Anti-Inflammatory Diet,Omega-3-rich foods,Fruits and vegetables,Whole grains,Bronchodilators,Inhaled corticosteroids,Leukotriene modifiers,Mast cell stabilizers,switch to loose cloothing,take deep breaths,get away from trigger,seek help
Bronchial Asthma,Bronchial Asthma is a respiratory condition characterized by inflammation of the airways.,Include anti-inflammatory foods, fatigue, high_fever, breathlessness, family_history,Anti-Inflammatory Diet,Omega-3-rich foods,Fruits and vegetables,Whole grains,Bronchodilators,Inhaled corticosteroids,Leukotriene modifiers,Mast cell stabilizers,switch to loose cloothing,take deep breaths,get away from trigger,seek help
Hypertension ,,, headache, chest_pain, dizziness, loss_of_balance,,,,,,,,,meditation,salt baths,reduce stress,get proper sleep
Hypertension ,,, chest_pain, dizziness, loss_of_balance, lack_of_concentration,,,,,,,,,meditation,salt baths,reduce stress,get proper sleep
Hypertension ,,, headache, dizziness, loss_of_balance, lack_of_concentration,,,,,,,,,meditation,salt baths,reduce stress,get proper sleep
Hypertension ,,, headache, chest_pain, loss_of_balance, lack_of_concentration,,,,,,,,,meditation,salt baths,reduce stress,get proper sleep
Hypertension ,,, headache, chest_pain, dizziness, lack_of_concentration,,,,,,,,,meditation,salt baths,reduce stress,get proper sleep
Hypertension ,,, headache, chest_pain, dizziness, loss_of_balance,,,,,,,,,meditation,salt baths,reduce stress,get proper sleep
Hypertension ,,, headache, chest_pain, dizziness, loss_of_balance,,,,,,,,,meditation,salt baths,reduce stress,get proper sleep
Hypertension ,,, chest_pain, dizziness, loss_of_balance, lack_of_concentration,,,,,,,,,meditation,salt baths,reduce stress,get proper sleep
Hypertension ,,, headache, dizziness, loss_of_balance, lack_of_concentration,,,,,,,,,meditation,salt baths,reduce stress,get proper sleep
Hypertension ,,, headache, chest_pain, loss_of_balance, lack_of_concentration,,,,,,,,,meditation,salt baths,reduce stress,get proper sleep
Migraine,Migraine is a type of headache that often involves severe pain and sensitivity to light and sound.,Identify and avoid trigger foods, acidity, indigestion, headache, blurred_and_distorted_vision,Migraine Diet,Low-Tyramine Diet,Caffeine withdrawal,Hydration,Analgesics,Triptans,Ergotamine derivatives,Preventive medications,meditation,reduce stress,use poloroid glasses in sun,consult doctor
